[T30.],Tourist/visitor arrivals and tourism expenditure,,,,,,,
Region/Country/Area,,Year,Series,Tourism arrivals series type,Tourism arrivals series type footnote,Value,Footnotes,Source
450,Madagascar,2016,Tourism expenditure (millions of US dollars),,,913,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
450,Madagascar,2017,Tourism expenditure (millions of US dollars),,,849,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,1995,Tourist/visitor arrivals (thousands),TF,,192,Departures.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2005,Tourist/visitor arrivals (thousands),TF,,438,Departures.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2010,Tourist/visitor arrivals (thousands),TF,,746,Departures.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2015,Tourist/visitor arrivals (thousands),TF,,805,Departures.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2016,Tourist/visitor arrivals (thousands),TF,,849,Departures.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2017,Tourist/visitor arrivals (thousands),TF,,837,Departures.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,1995,Tourism expenditure (millions of US dollars),,,22,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2005,Tourism expenditure (millions of US dollars),,,48,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2010,Tourism expenditure (millions of US dollars),,,45,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2015,Tourism expenditure (millions of US dollars),,,39,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2016,Tourism expenditure (millions of US dollars),,,30,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
454,Malawi,2017,Tourism expenditure (millions of US dollars),,,35,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,1995,Tourist/visitor arrivals (thousands),TF,,"7,469",Including Singapore residents crossing the frontier by road through Johore Causeway.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2005,Tourist/visitor arrivals (thousands),TF,,"16,431",Including Singapore residents crossing the frontier by road through Johore Causeway.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2010,Tourist/visitor arrivals (thousands),TF,,"24,577",Including Singapore residents crossing the frontier by road through Johore Causeway.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2015,Tourist/visitor arrivals (thousands),TF,,"25,721",Including Singapore residents crossing the frontier by road through Johore Causeway.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2016,Tourist/visitor arrivals (thousands),TF,,"26,757",Including Singapore residents crossing the frontier by road through Johore Causeway.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2017,Tourist/visitor arrivals (thousands),TF,,"25,948",Including Singapore residents crossing the frontier by road through Johore Causeway.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,1995,Tourism expenditure (millions of US dollars),,,"5,044",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2005,Tourism expenditure (millions of US dollars),,,"10,389",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2010,Tourism expenditure (millions of US dollars),,,"18,152",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2015,Tourism expenditure (millions of US dollars),,,"17,666",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2016,Tourism expenditure (millions of US dollars),,,"18,085",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
458,Malaysia,2017,Tourism expenditure (millions of US dollars),,,"18,352",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
462,Maldives,1995,Tourist/visitor arrivals (thousands),TF,,315,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
462,Maldives,2005,Tourist/visitor arrivals (thousands),TF,,395,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
462,Maldives,2010,Tourist/visitor arrivals (thousands),TF,,792,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
462,Maldives,2015,Tourist/visitor arrivals (thousands),TF,,"1,234",Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
462,Maldives,2016,Tourist/visitor arrivals (thousands),TF,,"1,286",Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
462,Maldives,2017,Tourist/visitor arrivals (thousands),TF,,"1,390",Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
462,Maldives,2015,Tourism expenditure (millions of US dollars),,,"2,691",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
462,Maldives,2016,Tourism expenditure (millions of US dollars),,,"2,640",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
462,Maldives,2017,Tourism expenditure (millions of US dollars),,,"2,886",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
466,Mali,2010,Tourist/visitor arrivals (thousands),TF,,169,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
466,Mali,2015,Tourist/visitor arrivals (thousands),TF,,159,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
466,Mali,2016,Tourist/visitor arrivals (thousands),TF,,173,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
466,Mali,2017,Tourist/visitor arrivals (thousands),TF,,193,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
466,Mali,1995,Tourism expenditure (millions of US dollars),,,26,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
466,Mali,2005,Tourism expenditure (millions of US dollars),,,149,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
466,Mali,2010,Tourism expenditure (millions of US dollars),,,208,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,1995,Tourist/visitor arrivals (thousands),TF,,"1,116",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2005,Tourist/visitor arrivals (thousands),TF,,"1,171",Departures by air and by sea.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2010,Tourist/visitor arrivals (thousands),TF,,"1,339",Departures by air and by sea.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2015,Tourist/visitor arrivals (thousands),TF,,"1,783",Departures by air and by sea.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2016,Tourist/visitor arrivals (thousands),TF,,"1,966",Departures by air and by sea.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2017,Tourist/visitor arrivals (thousands),TF,,"2,274",Departures by air and by sea.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,1995,Tourism expenditure (millions of US dollars),,,656,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2005,Tourism expenditure (millions of US dollars),,,755,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2010,Tourism expenditure (millions of US dollars),,,"1,066",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2015,Tourism expenditure (millions of US dollars),,,"1,381",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2016,Tourism expenditure (millions of US dollars),,,"1,451",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
470,Malta,2017,Tourism expenditure (millions of US dollars),,,"1,746",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,1995,Tourist/visitor arrivals (thousands),TF,,6,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,2005,Tourist/visitor arrivals (thousands),TF,,9,Air and sea arrivals.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,2010,Tourist/visitor arrivals (thousands),TF,,5,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,2015,Tourist/visitor arrivals (thousands),TF,,6,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,2016,Tourist/visitor arrivals (thousands),TF,,5,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,2017,Tourist/visitor arrivals (thousands),TF,,6,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,1995,Tourism expenditure (millions of US dollars),,,3,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,2005,Tourism expenditure (millions of US dollars),,,4,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,2010,Tourism expenditure (millions of US dollars),,,4,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,2015,Tourism expenditure (millions of US dollars),,,5,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
584,Marshall Islands,2016,Tourism expenditure (millions of US dollars),,,30,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
474,Martinique,1995,Tourist/visitor arrivals (thousands),TF,,457,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
474,Martinique,2005,Tourist/visitor arrivals (thousands),TF,,484,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
474,Martinique,2010,Tourist/visitor arrivals (thousands),TF,,478,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
474,Martinique,2015,Tourist/visitor arrivals (thousands),TF,,487,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
474,Martinique,2016,Tourist/visitor arrivals (thousands),TF,,519,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
474,Martinique,2017,Tourist/visitor arrivals (thousands),TF,,536,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
474,Martinique,1995,Tourism expenditure (millions of US dollars),,,384,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
474,Martinique,2005,Tourism expenditure (millions of US dollars),,,280,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
474,Martinique,2010,Tourism expenditure (millions of US dollars),,,472,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
